Date,SP500,SPY,CAC40,AAPL,LVMH,TTE,GLD,TLT
2012-04-13,1370.26001,107.013428,3189.090088,18.102207,95.939339,15.877081,160.850006,78.154816
2012-04-16,1369.569946,106.943192,3205.280029,17.35148,98.316132,16.12121,160.460007,78.041115
2012-04-17,1390.780029,108.527267,3292.51001,18.235901,98.467026,16.33264,160.25,77.994331
2012-04-18,1385.140015,108.160507,3240.290039,18.195229,95.222504,16.26943,159.309998,78.221741
2012-04-19,1376.920044,107.466042,3174.02002,17.570108,92.883438,15.840021,159.429993,78.295364
2012-04-20,1378.530029,107.645485,3188.580078,17.137625,94.491501,15.890158,159.539993,78.308701
2012-04-23,1366.939941,106.740326,3098.370117,17.099335,91.734863,15.502172,159.070007,78.877251
2012-04-24,1371.969971,107.146088,3169.320068,16.757767,93.610909,15.654746,159.300003,78.32209
2012-04-25,1390.689941,108.613106,3233.459961,18.244877,95.180641,15.792067,159.619995,77.920708
2012-04-26,1399.97998,109.37001,3229.320068,18.176081,95.640114,15.916316,161.029999,78.388992
2012-04-27,1403.359985,109.549492,3266.27002,18.035509,96.673813,15.911961,161.380005,78.455849
2012-04-30,1397.910034,109.1437,3212.800049,17.466633,95.83152,15.724493,161.880005,78.475952
2012-05-02,1402.310059,109.49485,3226.330078,17.526443,98.320152,15.757196,160.589996,78.618736
2012-05-03,1391.569946,108.659897,3223.360107,17.402018,99.047615,15.763739,158.970001,78.598618
2012-05-04,1369.099976,106.90416,3161.969971,16.906424,96.290947,15.482551,159.470001,79.215508
2012-05-07,1369.579956,106.982185,3214.219971,17.03294,97.630989,15.672191,159.080002,79.22892
2012-05-08,1363.719971,106.553024,3124.800049,16.994045,94.338356,15.216628,156.0,79.65139
2012-05-09,1354.579956,105.921021,3118.649902,17.023964,95.372086,15.033531,154.470001,79.704964
2012-05-10,1357.98999,106.139511,3130.169922,17.064045,93.725746,15.323427,154.770004,79.470352
2012-05-11,1353.390015,105.819527,3129.77002,16.950087,94.453201,15.31689,153.559998,80.127419
2012-05-14,1338.349976,104.649063,3057.98999,16.696154,92.692032,15.026985,151.330002,81.247177
2012-05-15,1330.660034,104.04818,3039.27002,16.545109,93.687462,14.981214,149.740005,81.57576
2012-05-16,1324.800049,103.650238,3048.669922,16.333044,94.185196,15.223163,149.460007,81.810387
2012-05-17,1304.859985,102.112991,3011.98999,15.855698,93.610909,15.079303,152.800003,83.258789
2012-05-18,1295.219971,101.239052,3008.0,15.863471,91.696564,15.10546,154.550003,83.278831
2012-05-21,1315.98999,102.979156,3027.149902,16.787678,92.041115,15.077124,154.649994,83.1045
2012-05-22,1316.630005,103.158638,3084.090088,16.658766,94.568047,15.323427,152.080002,82.179184
2012-05-23,1318.859985,103.213242,3003.27002,17.065241,91.466843,15.037885,151.619995,82.749176
2012-05-24,1320.680054,103.416161,3038.25,16.908504,89.820518,15.258037,151.410004,82.434036
2012-05-25,1317.819946,103.080605,3047.939941,16.817892,90.586243,15.336504,152.679993,82.742485
2012-05-29,1332.420044,104.329102,3084.699951,17.116386,93.342896,15.345236,151.020004,82.487648
2012-05-30,1313.319946,102.815308,3015.580078,17.322763,91.04567,15.055322,151.910004,84.579674
2012-05-31,1310.329956,102.588974,3017.01001,17.279692,91.428543,15.155585,151.619995,85.558632
2012-06-01,1278.040039,100.006142,2950.469971,16.779013,86.259857,14.822095,157.5,87.589859
2012-06-04,1278.180054,99.959312,2954.48999,16.87771,85.532417,14.804654,157.320007,86.897743
2012-06-05,1285.5,100.716202,2986.100098,16.834038,86.910736,14.961599,157.139999,85.735336
2012-06-06,1315.130005,102.979156,3058.439941,17.092159,90.547981,15.170856,157.210007,84.022011
2012-06-07,1314.98999,103.041595,3071.159912,17.099937,92.653717,15.157772,154.5,84.149658
2012-06-08,1325.660034,103.860931,3051.689941,17.357153,91.390266,15.081485,154.729996,84.129532
2012-06-11,1308.930054,102.542175,3042.76001,17.083483,92.07943,15.125081,155.360001,84.512466
2012-06-12,1324.180054,103.720467,3046.909912,17.232731,91.35199,15.181752,156.460007,83.739754
2012-06-13,1314.880005,103.05719,3030.040039,17.113102,90.815971,15.17739,157.119995,84.566238
2012-06-14,1329.099976,104.149658,3032.449951,17.094246,90.011963,15.203547,157.75,84.458763
2012-06-15,1342.839966,105.214813,3087.620117,17.172014,90.547981,15.445492,157.839996,84.929085
2012-06-18,1344.780029,105.418724,3066.189941,17.520468,90.624535,15.416691,157.929993,85.385979
2012-06-19,1357.97998,106.438446,3117.919922,17.569221,93.036583,15.640446,157.160004,84.270615
2012-06-20,1355.689941,106.265877,3126.52002,17.51927,91.581703,15.598355,155.970001,84.687164
2012-06-21,1325.51001,103.881378,3114.219971,17.277899,91.581703,15.434413,152.020004,85.13739
2012-06-22,1335.02002,104.681442,3090.899902,17.410395,89.361084,15.246108,152.639999,84.001816
2012-06-25,1313.719971,103.002869,3021.639893,17.071514,87.370155,14.991343,153.759995,85.224693
2012-06-26,1319.98999,103.520599,3012.709961,17.109207,88.059334,14.900518,152.619995,84.888733
2012-06-27,1331.849976,104.453995,3063.120117,17.183084,89.016487,15.153069,152.830002,85.023125
2012-06-28,1329.040039,104.155922,3051.679932,17.020069,87.753036,15.082178,151.050003,85.231453
2012-06-29,1362.160034,106.752205,3196.649902,17.467224,91.773148,15.729056,155.190002,84.122772
2012-07-02,1365.51001,107.073723,3240.199951,17.722054,92.653717,15.943954,155.089996,84.990715
2012-07-03,1374.02002,107.779701,3271.199951,17.928135,93.878899,16.418039,157.460007,84.337578
2012-07-05,1367.579956,107.293411,3229.360107,18.243078,94.414917,16.178782,155.679993,84.768524
2012-07-06,1354.680054,106.273712,3168.790039,18.121651,92.462311,15.977177,153.710007,85.556358
2012-07-09,1352.459961,106.140396,3156.800049,18.361219,90.89254,15.924008,154.039993,86.310509
2012-07-10,1341.469971,105.214813,3175.409912,18.191339,92.232567,15.932878,152.149994,86.485542
2012-07-11,1341.449951,105.230492,3157.25,18.078272,89.3228,15.968321,152.990005,86.5933
2012-07-12,1334.76001,104.720718,3135.179932,17.91288,87.906181,15.78666,152.589996,87.20607
2012-07-13,1356.780029,106.477631,3180.810059,18.094433,91.007401,15.966107,154.139999,86.977135
2012-07-16,1353.640015,106.226646,3179.899902,18.152452,90.586243,15.955025,154.210007,87.381096
2012-07-17,1363.670044,106.956108,3176.969971,18.153349,90.509674,15.890783,153.470001,86.694305
2012-07-18,1372.780029,107.748306,3235.399902,18.133009,92.270859,16.189859,153.050003,86.741455
2012-07-19,1376.51001,108.030678,3263.639893,18.374088,94.449379,16.245239,153.380005,86.519264
2012-07-20,1362.660034,107.042412,3193.889893,18.074389,92.653717,15.974969,153.669998,87.576424
2012-07-23,1350.52002,105.959953,3101.530029,18.060329,90.89254,15.680323,153.029999,88.067986
2012-07-24,1338.310059,105.050102,3074.679932,17.973291,91.122261,15.432202,153.520004,88.76149
2012-07-25,1337.890015,105.073647,3081.73999,17.19714,92.30912,15.432202,155.669998,88.990463
2012-07-26,1360.02002,106.807076,3207.120117,17.194443,95.640114,16.003763,156.770004,88.17569
2012-07-27,1385.969971,108.775864,3280.189941,17.501921,95.257225,16.548742,157.539993,86.51255
2012-07-30,1385.300049,108.775864,3320.709961,17.797132,95.295502,16.59305,157.429993,87.158936
2012-07-31,1379.319946,108.015007,3291.659912,18.267605,93.84063,16.661728,156.490005,87.334007
2012-08-01,1375.319946,107.920883,3321.560059,18.149467,94.491501,16.834522,155.139999,86.8974
2012-08-02,1365.0,107.175728,3232.459961,18.178772,93.113167,16.544319,154.130005,87.390038
2012-08-03,1390.98999,109.301361,3374.189941,18.415367,98.167,17.246582,155.550003,85.979706
2012-08-06,1394.22998,109.513123,3401.560059,18.620239,99.698486,17.235514,156.300003,86.013512
2012-08-07,1401.349976,110.062187,3453.280029,18.571188,101.268227,17.61433,156.279999,84.906837
2012-08-08,1402.219971,110.195541,3438.26001,18.539778,99.966484,17.676359,156.479996,84.454735
2012-08-09,1402.800049,110.289627,3456.709961,18.645519,102.723122,17.722881,156.990005,84.39402
2012-08-10,1405.869995,110.470039,3435.620117,18.674652,103.106003,17.705158,157.179993,84.819115
2012-08-13,1404.109985,110.415138,3426.409912,18.923971,102.914574,17.61433,155.990005,84.677376
2012-08-14,1403.930054,110.430855,3450.27002,18.974737,102.799698,17.722881,155.130005,83.530289
2012-08-15,1405.530029,110.556328,3449.199951,18.948902,101.842537,17.736181,155.630005,82.356163
2012-08-16,1415.51001,111.372047,3480.48999,19.11441,101.842537,17.833651,156.559998,81.654472
2012-08-17,1418.160034,111.521126,3488.379883,19.467955,102.148827,17.891253,156.720001,82.052528
2012-08-20,1418.130005,111.528999,3480.580078,19.979807,102.340248,17.922266,157.259995,82.22123
2012-08-21,1413.170044,111.191681,3513.280029,19.706762,102.608253,17.922266,158.830002,82.585609
2012-08-22,1413.48999,111.238754,3461.649902,20.091545,101.651093,17.63649,160.539993,83.948654
2012-08-23,1402.079956,110.328903,3432.560059,19.904119,100.617332,17.448183,161.889999,84.299561
2012-08-24,1411.130005,110.99559,3433.209961,19.921831,101.000229,17.450401,161.970001,84.218605
2012-08-27,1410.439941,111.019135,3462.830078,20.29611,102.225395,17.545654,161.360001,84.711143
2012-08-28,1409.300049,110.909302,3431.550049,20.269678,101.383095,17.386148,161.639999,84.913582
2012-08-29,1410.48999,110.99559,3413.889893,20.229723,101.07679,17.468117,160.589996,84.542503
2012-08-30,1399.47998,110.195541,3379.110107,19.941359,98.932739,17.355139,160.520004,84.981041
2012-08-31,1406.579956,110.721085,3413.070068,19.98251,99.392174,17.592182,164.220001,86.182144
2012-09-04,1404.939941,110.619072,3399.040039,20.274773,97.860733,17.4659,164.479996,86.095604
2012-09-05,1403.439941,110.524994,3405.790039,20.132401,98.052155,17.379505,164.309998,85.689865
2012-09-06,1432.119995,112.76825,3509.879883,20.313818,101.306534,17.944418,164.889999,84.263107
2012-09-07,1437.920044,113.207458,3519.050049,20.439087,101.727669,17.964361,168.440002,83.870903
2012-09-10,1429.079956,112.564293,3506.050049,19.90741,101.268227,17.922266,167.289993,84.07373
2012-09-11,1433.560059,112.878067,3537.300049,19.842833,97.860733,18.252361,167.899994,83.546341
2012-09-12,1436.560059,113.254578,3543.790039,20.119179,95.908096,18.188105,167.919998,82.504936
2012-09-13,1459.98999,114.980171,3502.090088,20.515387,94.414917,18.117214,171.309998,82.180321
2012-09-14,1465.77002,115.490005,3581.580078,20.764706,97.094986,18.538139,171.800003,79.99614
2012-09-17,1461.189941,115.097839,3553.689941,21.020029,95.410385,18.352049,170.399994,80.956398
2012-09-18,1459.319946,115.003693,3512.689941,21.084003,95.218941,18.165955,171.720001,81.362152
2012-09-19,1461.050049,115.066383,3531.820068,21.089708,95.984665,18.374205,171.740005,81.8964
2012-09-20,1460.26001,115.074265,3509.919922,20.987579,94.950935,18.081774,171.470001,82.099205
2012-09-21,1460.150024,115.026199,3530.719971,21.029337,93.84063,18.077339,171.960007,82.193871
2012-09-24,1456.890015,114.852699,3497.219971,20.749985,94.070343,18.221138,171.050003,82.836319
2012-09-25,1441.589966,113.630447,3513.810059,20.231821,94.223488,18.306513,170.770004,83.654465
2012-09-26,1433.319946,112.991707,3414.840088,19.980711,92.730301,17.798746,169.809998,84.553848
2012-09-27,1447.150024,114.056259,3439.320068,20.465521,91.505119,17.830202,172.339996,83.952003
2012-09-28,1440.670044,113.527985,3354.820068,20.038382,89.590797,17.3449,171.889999,83.999321
2012-10-01,1444.48999,113.827599,3434.97998,19.806789,92.347435,17.650471,172.289993,84.311066
2012-10-02,1445.75,113.945892,3414.22998,19.864456,92.462311,17.551601,172.100006,84.195892
2012-10-03,1450.98999,114.411095,3406.02002,20.169044,91.007401,17.405561,172.410004,84.222939
2012-10-04,1461.400024,115.231232,3401.199951,20.029375,92.117729,17.223583,173.610001,83.172646
2012-10-05,1460.930054,115.23909,3457.040039,19.602535,93.496033,17.403318,172.619995,82.095222
2012-10-08,1455.880005,114.844841,3406.530029,19.169382,92.117729,17.205606,172.050003,82.786407
2012-10-09,1441.47998,113.709328,3382.780029,19.099688,90.777679,17.250536,170.990005,82.637306
2012-10-10,1432.560059,112.983856,3365.870117,19.251686,90.662804,17.165163,170.839996,83.220108
2012-10-11,1432.839966,113.046898,3413.719971,18.866892,94.146904,17.412308,171.320007,83.796051
2012-10-12,1428.589966,112.676308,3389.080078,18.91526,94.070343,17.135952,170.059998,84.006073
2012-10-15,1440.130005,113.61467,3420.280029,19.066948,94.797775,17.299971,168.350006,83.816376
2012-10-16,1454.920044,114.765915,3500.939941,19.518423,98.205299,17.771784,169.419998,82.657677
2012-10-17,1460.910034,115.286385,3527.5,19.362827,98.703026,17.973988,169.539993,81.891914
2012-10-18,1457.339966,114.98674,3535.179932,19.003271,97.094986,17.9021,168.789993,81.390503
2012-10-19,1433.189941,113.07058,3504.560059,18.318405,96.329262,17.79425,166.970001,82.495033
2012-10-22,1433.819946,113.086327,3483.25,19.045019,95.793228,17.677425,167.580002,81.966446
2012-10-23,1413.109985,111.517128,3406.5,18.424135,93.725746,17.279749,165.429993,83.138741
2012-10-24,1408.75,111.201721,3426.48999,18.528366,94.070343,17.378599,164.860001,82.31884
2012-10-25,1412.969971,111.525002,3411.530029,18.309385,93.725746,17.268513,166.020004,81.898643
2012-10-26,1411.939941,111.461945,3435.090088,18.142982,95.716652,17.394329,165.929993,83.104874
2012-10-31,1412.160034,111.461945,3429.27002,17.882254,96.022964,17.443756,166.830002,83.592758
2012-11-01,1427.589966,112.62899,3475.399902,17.918898,98.47332,17.57633,166.070007,82.908363
2012-11-02,1414.199951,111.627487,3492.459961,17.325951,99.545311,17.722359,162.600006,82.847397
2012-11-05,1417.26001,111.856224,3448.5,17.560839,98.779602,17.452755,163.229996,83.314957
2012-11-06,1428.390015,112.731522,3478.659912,17.507666,98.817902,17.531382,166.300003,82.528862
2012-11-07,1394.530029,110.17659,3409.590088,16.837786,96.405815,17.019133,166.490005,84.026474
2012-11-08,1377.51001,108.851807,3407.679932,16.226732,96.13781,16.938242,167.990005,85.273308
2012-11-09,1379.849976,108.946426,3423.570068,16.507673,96.865273,17.075296,167.820007,85.368164
2012-11-12,1380.030029,109.03318,3411.649902,16.38003,96.597252,16.99666,167.449997,85.510498
2012-11-13,1374.530029,108.654686,3430.600098,16.382147,97.898994,17.066307,167.100006,85.795059
2012-11-14,1355.48999,107.187973,3400.02002,16.200481,96.214432,16.857361,167.139999,85.876358
2012-11-15,1353.329956,107.006599,3382.399902,15.860715,96.367538,16.819166,166.089996,85.706985
2012-11-16,1359.880005,107.534904,3341.52002,15.922872,94.721222,16.614712,165.880005,85.632454
2012-11-19,1386.890015,109.711327,3439.580078,17.071035,97.784142,17.171904,167.869995,85.151321
2012-11-20,1387.810059,109.758682,3462.060059,16.925591,98.779602,17.174149,167.389999,84.297493
2012-11-21,1391.030029,109.963638,3477.360107,16.949429,98.779602,17.174149,167.559998,84.250107
2012-11-23,1409.150024,111.461945,3528.800049,17.245163,99.966484,17.3449,169.610001,84.168709
2012-11-26,1406.290039,111.225372,3500.939941,17.789215,100.196205,17.264017,169.429993,84.568611
2012-11-27,1398.939941,110.657646,3502.129883,17.64588,100.770508,17.061815,168.710007,84.900558
2012-11-28,1409.930054,111.548668,3515.189941,17.590361,102.416832,17.187635,166.550003,84.778633
2012-11-29,1415.949951,112.06913,3568.879883,17.784079,102.841476,17.329176,167.179993,84.792213
2012-11-30,1416.180054,112.092766,3557.280029,17.660965,104.154015,17.288729,166.050003,84.561768
2012-12-03,1409.459961,111.540764,3566.590088,17.688427,105.080513,17.333673,166.130005,84.6399
2012-12-04,1407.050049,111.38308,3580.47998,17.376411,105.312141,17.311203,164.419998,85.128708
2012-12-05,1409.280029,111.580208,3590.5,16.258123,105.582359,17.331419,164.119995,85.087975
2012-12-06,1413.939941,111.958733,3601.649902,16.513098,106.779091,17.351643,164.5,85.271339
2012-12-07,1418.069946,112.297791,3605.610107,16.090952,106.663292,17.198868,165.160004,84.483696
2012-12-10,1418.550049,112.345116,3612.100098,15.98745,106.933525,17.360622,165.800003,84.85717
2012-12-11,1427.839966,113.109993,3646.149902,16.336575,108.091644,17.661697,165.649994,84.212128
2012-12-12,1428.47998,113.165176,3646.659912,16.26445,106.972122,17.821207,165.770004,83.234413
2012-12-13,1419.449951,112.471283,3643.129883,15.983522,106.354424,17.848177,164.369995,83.295509
2012-12-14,1413.579956,112.05336,3643.280029,15.383042,106.47023,17.731342,164.130005,83.920181
2012-12-17,1430.359985,113.370239,3638.100098,15.655816,105.852608,17.854509,164.440002,82.664078
2012-12-18,1446.790039,114.631912,3648.629883,16.110563,106.58606,17.815737,162.080002,81.822166
2012-12-19,1435.810059,113.780273,3664.590088,15.881533,107.551193,17.881876,161.690002,82.093742
2012-12-20,1443.689941,114.434814,3666.72998,15.743328,107.937233,17.774679,159.729996,82.107361
2012-12-21,1430.150024,113.396034,3661.399902,15.670917,108.091644,17.884169,160.330002,83.003555
2012-12-27,1418.099976,112.419205,3674.26001,15.542065,107.821411,18.025574,161.160004,83.431221
2012-12-28,1402.430054,111.204185,3620.25,15.377004,106.393059,17.749588,160.539993,83.907547
2013-01-02,1462.420044,115.992912,3733.929932,16.567114,109.751648,18.235413,163.169998,81.355804
2013-01-03,1459.369995,115.730774,3721.169922,16.358006,108.979523,18.180672,161.199997,80.253456
2013-01-04,1466.469971,116.23909,3730.02002,15.902354,109.519997,18.164711,160.440002,80.566498
2013-01-07,1461.890015,115.921417,3704.639893,15.80882,108.207451,17.861357,159.429993,80.600487
2013-01-08,1457.150024,115.587868,3705.879883,15.851358,107.628365,17.966272,160.559998,81.131256
2013-01-09,1461.02002,115.881699,3717.449951,15.603619,106.58606,18.032412,160.490005,81.056412
2013-01-10,1472.119995,116.802925,3703.120117,15.797047,105.466591,18.041538,161.979996,80.831894
2013-01-11,1472.050049,116.795021,3706.02002,15.700185,106.431679,18.011892,161.059998,81.553177
2013-01-14,1470.680054,116.715576,3708.25,15.140427,105.775383,18.068918,161.539993,81.328568
2013-01-15,1472.339966,116.795021,3697.350098,14.662752,107.319572,18.123653,162.559998,81.702843
2013-01-16,1472.630005,116.779106,3708.48999,15.271382,108.477669,18.198921,162.649994,81.873016
2013-01-17,1480.939941,117.533524,3744.110107,15.168494,109.790207,18.114525,163.350006,81.056412
2013-01-18,1485.97998,117.795639,3741.580078,15.08762,109.211136,17.932058,163.089996,81.682442
2013-01-22,1492.560059,118.430923,3741.01001,15.23156,107.551193,18.01417,163.669998,81.838913
2013-01-23,1494.810059,118.621475,3726.169922,15.510376,106.856293,17.982233,163.210007,81.716415
2013-01-24,1494.819946,118.65329,3752.169922,13.593948,107.782791,18.125937,161.419998,81.430664
2013-01-25,1502.959961,119.320396,3778.159912,13.273486,108.747894,18.166988,160.649994,80.31472
2013-01-28,1500.180054,119.177383,3780.889893,13.57373,108.168846,18.016449,160.289993,80.022102
2013-01-29,1507.839966,119.645981,3785.820068,13.82841,108.63208,18.308403,160.990005,79.579803
2013-01-30,1501.959961,119.177383,3765.52002,13.784957,107.70562,18.52964,162.190002,79.443718
2013-01-31,1498.109985,118.883575,3732.600098,13.744524,107.203758,18.214882,161.199997,79.831589
2013-02-01,1513.170044,120.106598,3773.530029,13.688096,107.975807,18.319809,161.449997,78.794998
2013-02-04,1495.709961,118.756523,3659.909912,13.347112,103.459145,17.790651,162.0,79.804337
2013-02-05,1511.290039,119.955704,3694.699951,13.815435,104.231216,17.995924,161.960007,79.095108
2013-02-06,1512.119995,120.043053,3642.899902,13.80065,101.914978,17.74275,162.389999,79.742943
2013-02-07,1509.390015,119.884209,3601.050049,14.210997,100.94986,17.519224,161.839996,79.565598
2013-02-08,1517.930054,120.551285,3649.5,14.416165,102.764275,17.50782,161.570007,79.872536
2013-02-11,1517.01001,120.527435,3650.580078,14.566408,101.413132,17.407465,159.699997,79.811157
2013-02-12,1519.430054,120.726013,3686.580078,14.201288,102.68705,17.498692,159.889999,79.613342
2013-02-13,1520.329956,120.829262,3698.530029,14.174271,103.111702,17.564848,159.050003,78.965462
2013-02-14,1521.380005,120.940392,3669.600098,14.161525,101.876343,17.213596,158.350006,79.68158
2013-02-15,1519.790039,120.797462,3660.370117,13.966365,102.68705,17.01516,155.759995,79.449692
2013-02-19,1530.939941,121.702843,3735.820068,13.961202,103.30471,17.471327,155.330002,79.054115
2013-02-20,1511.949951,120.185997,3709.879883,13.623095,102.301018,17.313951,151.440002,79.292786
2013-02-21,1502.420044,119.45536,3624.800049,13.538414,100.795464,16.983225,152.619995,79.756554
2013-02-22,1515.599976,120.622765,3706.280029,13.682584,102.262421,17.361847,152.970001,79.811157
2013-02-25,1487.849976,118.327675,3721.330078,13.439469,103.150314,17.521502,154.339996,81.379715
2013-02-26,1496.939941,119.137688,3621.919922,13.626736,100.94986,16.967258,156.220001,80.909103
2013-02-27,1515.98999,120.638634,3691.48999,13.493188,101.451698,17.336758,154.570007,80.67038
2013-02-28,1514.680054,120.400444,3723.0,13.396979,101.837776,17.46904,153.0,80.820457
2013-03-01,1518.199951,120.797462,3699.909912,13.065241,101.451698,17.47817,152.440002,81.260559
2013-03-04,1525.199951,121.440727,3709.76001,12.748982,101.451698,17.412025,152.300003,80.830032
2013-03-05,1539.790039,122.528687,3787.189941,13.085575,103.30471,17.790651,152.380005,80.597656
2013-03-06,1541.459961,122.695465,3773.76001,12.919253,103.652161,17.824863,153.229996,79.866386
2013-03-07,1544.26001,122.917831,3793.780029,13.06858,104.0382,17.86364,152.690002,79.251289
2013-03-08,1551.180054,123.441994,3840.149902,13.103179,105.54377,17.877312,152.710007,78.424355
2013-03-11,1556.219971,123.910515,3836.27002,13.28984,105.080513,17.93434,152.990005,78.499489
2013-03-12,1552.47998,123.63253,3839.969971,13.003325,104.964699,17.9503,154.190002,79.066719
2013-03-13,1554.52002,123.807281,3836.040039,13.000896,105.041916,17.886442,153.660004,78.984734
2013-03-14,1563.22998,124.4664,3871.580078,13.126854,104.694496,18.04838,153.679993,78.745537
2013-03-15,1560.699951,124.302071,3844.030029,13.46557,103.613556,17.865917,154.0,79.114563
2013-03-18,1552.099976,123.616135,3825.469971,13.831605,103.768005,17.935381,155.380005,79.716011
2013-03-19,1548.339966,123.328926,3775.75,13.794272,101.992195,17.782547,156.080002,80.255959
2013-03-20,1558.709961,124.190437,3829.560059,13.721128,102.918678,17.937698,155.369995,79.360641
2013-03-21,1545.800049,123.129524,3774.850098,13.740855,100.872658,17.715395,156.25,80.12606
2013-03-22,1556.890015,124.118599,3770.290039,14.019482,101.027092,17.645924,155.550003,80.187607
2013-03-25,1551.689941,123.600151,3727.97998,14.070166,100.100586,17.506968,155.240005,80.112366
2013-03-26,1563.77002,124.589294,3748.639893,13.99611,101.374535,17.460661,154.720001,80.208092
2013-03-27,1562.849976,124.589294,3711.639893,13.721128,102.455414,17.34024,155.360001,80.891533
2013-03-28,1569.189941,124.972176,3731.419922,13.435224,103.381912,17.300879,154.449997,80.481422
2013-04-02,1570.25,125.091797,3805.370117,13.044601,105.54377,17.692236,152.429993,80.758865
2013-04-03,1553.689941,123.823502,3754.959961,13.111374,104.694496,17.370346,150.729996,81.484856
2013-04-04,1559.97998,124.325996,3726.159912,12.981775,103.768005,17.284668,150.289993,82.457466
2013-04-05,1553.280029,123.76767,3663.47998,12.844591,100.293564,17.018356,152.809998,84.121819
2013-04-08,1563.069946,124.605232,3666.780029,12.935949,101.721954,17.020668,152.160004,83.477982
2013-04-09,1568.609985,125.035995,3670.719971,12.959313,100.216385,17.187401,153.339996,83.27243
2013-04-10,1587.72998,126.567535,3743.709961,13.223675,101.914978,17.349503,150.75,82.128716
2013-04-11,1593.369995,126.982262,3775.659912,13.182396,102.68705,17.370346,151.050003,82.286232
2013-04-12,1588.849976,126.671219,3729.300049,13.044905,101.027092,17.224453,143.949997,83.512238
2013-04-15,1552.359985,123.735786,3710.47998,12.742916,101.335922,16.928045,131.309998,84.238235
2013-04-16,1574.569946,125.562431,3685.790039,12.936859,97.475487,16.758993,132.800003,83.546501
2013-04-17,1552.01001,123.727776,3599.22998,12.225427,94.001129,16.325947,132.869995,84.101295
2013-04-18,1541.609985,122.954033,3599.360107,11.899151,93.267647,16.339846,134.300003,84.306755
2013-04-19,1555.25,124.022919,3651.959961,11.853016,95.197853,16.46026,135.470001,84.128609
2013-04-22,1562.5,124.573288,3652.129883,12.100078,95.472069,16.576052,137.899994,84.190346
2013-04-23,1578.780029,125.857658,3783.050049,12.326493,98.018524,17.110983,136.880005,83.895775
2013-04-24,1578.790039,125.937317,3842.939941,12.306162,100.447441,17.490768,138.369995,84.108109
2013-04-25,1585.160034,126.447853,3840.469971,12.394785,101.74025,17.645924,141.630005,83.745102
2013-04-26,1582.23999,126.224525,3810.050049,12.662483,101.19178,17.391191,140.910004,84.512215
2013-04-29,1593.609985,127.070068,3868.679932,13.054622,102.954689,17.657503,142.300003,84.20401
2013-04-30,1597.569946,127.373161,3856.75,13.438866,103.033058,17.724659,142.770004,84.251938
2013-05-02,1597.589966,127.428925,3858.76001,13.522024,103.424828,17.553291,141.919998,85.007622
2013-05-03,1614.420044,128.721176,3912.949951,13.657393,105.932076,17.801077,142.089996,83.003426
2013-05-06,1617.5,129.048264,3907.040039,13.98306,105.031036,17.812647,142.149994,82.797508
2013-05-07,1625.959961,129.702393,3921.320068,13.920839,104.560936,17.842758,140.380005,82.474899
2013-05-08,1632.689941,130.292618,3956.280029,14.078057,104.600105,17.935381,142.460007,82.605309
2013-05-09,1626.670044,129.925751,3928.580078,13.955241,104.835144,17.951591,140.809998,82.39254
2013-05-10,1633.699951,130.348495,3953.830078,13.839141,105.266106,17.993284,139.600006,81.507164
2013-05-13,1633.77002,130.452179,3945.199951,13.89322,104.325882,17.974756,138.429993,80.8825
2013-05-14,1650.339966,131.800278,3966.060059,13.560812,106.363022,18.05118,137.809998,80.004005
2013-05-15,1658.780029,132.510223,3982.22998,13.102223,108.047585,18.016443,134.630005,80.53933
2013-05-16,1650.469971,131.888,3979.070068,13.277288,110.006409,17.85433,134.089996,81.376732
2013-05-17,1667.469971,133.164307,4001.27002,13.236958,110.985794,18.062754,131.070007,80.347168
2013-05-20,1666.290039,133.156326,4022.850098,13.532401,111.49511,18.217903,135.119995,80.251015
2013-05-21,1669.160034,133.347733,4036.179932,13.432495,112.200249,18.375374,132.880005,80.8825
2013-05-22,1655.349976,132.358643,4051.110107,13.484128,111.103325,18.375374,131.940002,79.681351
2013-05-23,1650.51001,131.975723,3967.149902,13.508265,107.655853,18.227175,134.610001,80.058899
2013-05-24,1649.599976,131.86409,3956.790039,13.600225,107.734177,18.282745,133.759995,80.168709
2013-05-28,1660.060059,132.653763,4050.560059,13.486879,109.967239,18.558319,133.490005,78.137039
2013-05-29,1648.359985,131.792267,3974.120117,13.594115,107.420799,18.248013,134.830002,79.015625
2013-05-30,1654.410034,132.27887,3996.310059,13.796676,108.400215,18.245695,136.699997,78.823418
2013-05-31,1630.73999,130.380417,3948.590088,13.740152,107.068214,17.870546,133.919998,78.555763
2013-06-03,1640.420044,131.098328,3920.669922,13.770402,106.167145,17.905281,136.509995,78.97197
2013-06-04,1631.380005,130.468155,3925.830078,13.727324,105.422813,17.923807,135.229996,78.242653
2013-06-05,1608.900024,128.641434,3852.439941,13.599005,102.641304,17.599604,135.520004,79.322868
2013-06-06,1622.560059,129.806015,3814.280029,13.395833,102.484612,17.337929,136.529999,79.274696
2013-06-07,1643.380005,131.457245,3872.590088,13.498178,103.93412,17.553291,133.279999,77.857399
2013-06-10,1642.810059,131.457245,3864.360107,13.408969,103.973282,17.520876,133.940002,77.485825
2013-06-11,1626.130005,130.101196,3810.560059,13.369555,101.544365,17.381927,133.25,78.407791
